ngay,soctu,noidung,tkdung,dvtinh,nopsinh,copsinh
2019-01-01,02-KTK,TiÒn chi tr¶ hé 240 que thö thai (nhËp Nhµ thuèc BV.Xuyªn ¸ Cñ Chi) - Cty Hïng Ph­¬ng.,331,,3094000,0
2019-01-02,02.5-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O - BV Xuyªn ¸ Cñ Chi",1521,,4410000,0
2019-01-04,04.5-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O - BV Xuyªn ¸ Cñ Chi",1521,,4410000,0
2019-01-04,04.6-XM,"XuÊt dïng 01 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB - BV Xuyªn ¸ Cñ Chi",1521,,882000,0
2019-01-05,08-PC,Chi tiÒn mÆt nép vµo TK TGNH (6120201006313) cña BVXA Cñ Chi t¹i NH. Agribank CN. Cñ Chi,1111,,900000000,0
2019-01-05,15-BN/AG,ChuyÓn cho Cty CP §T BÖnh viÖn Xuyªn ¸ m­în t¹m,1121,,2500000000,0
2019-01-06,06.5-XM,"XuÊt dïng 06 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O - BV Xuyªn ¸ Cñ Chi",1521,,5292000,0
2019-01-08,08.4-XM,"XuÊt dïng 03 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm A - BV Xuyªn ¸ Cñ Chi",1521,,2646000,0
2019-01-08,08.5-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O - BV Xuyªn ¸ Cñ Chi",1521,,4410000,0
2019-01-08,08.6-XM,"XuÊt dïng 01 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB - BV Xuyªn ¸ Cñ Chi",1521,,882000,0
2019-01-10,26-BN/AG,ChuyÓn tiÒn cho Cty CP §Çu t­ BÖnh viÖn Xuyªn ¸ m­în t¹m.,1121,,11000000000,0
2019-01-11,42-BN/AG,ChuyÓn tiÒn cho Cty CP §Çu t­ BÖnh viÖn Xuyªn ¸ m­în t¹m.,1121,,5000000000,0
2019-01-16,54-BN/AG,ChuyÓn tiÒn cho Cty CP §Çu t­ BÖnh viÖn Xuyªn ¸ m­în t¹m (TK 6120201006313).,1121,,7000000000,0
2019-01-16,55-BN/AG,ChuyÓn tiÒn cho Cty CP §Çu t­ BÖnh viÖn Xuyªn ¸ m­în t¹m (TK 7341100121007).,1121,,17000000000,0
2019-01-18,18.3-XM,"XuÊt dïng 01 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm A - BV Xuyªn ¸ Cñ Chi",1521,,882000,0
2019-01-18,65-BN/AG,ChuyÓn tiÒn cho Cty CP §Çu t­ BÖnh viÖn Xuyªn ¸ m­în t¹m.,1121,,1000000000,0
2019-01-19,19.4-XM,"XuÊt dïng 03 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm A - BV Xuyªn ¸ Cñ Chi",1521,,2646000,0
2019-01-20,66-KTK,Thu hoµn 8% BHXH T.10/2018 vµo tiÒn l­¬ng cña Huúnh ThÞ Thu Th¶o,3341,,0,299200
2019-01-20,67-KTK,Thu hoµn 1.5% BHYT T.10/2018 vµo tiÒn l­¬ng cña Huúnh ThÞ Thu Th¶o,3341,,0,56100
2019-01-20,68-KTK,Thu hoµn 1% BHTN T.10/2018 vµo tiÒn l­¬ng cña Huúnh ThÞ Thu Th¶o,3341,,0,37400
2019-01-22,22.4-XM,"XuÊt dïng 03 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm A - BV Xuyªn ¸ Cñ Chi",1521,,2646000,0
2019-01-28,28.2-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm B - BV Xuyªn ¸ Cñ Chi",1521,,4410000,0
2019-01-28,124-BN/AG,ChuyÓn tiÒn cho Cty CP ®Çu t­ BV Xuyªn ¸ m­în t¹m,1121,,10000000000,0
2019-01-29,134-BN/AG,ChuyÓn tiÒn cho Cty CP ®Çu t­ BV Xuyªn ¸ m­în t¹m,1121,,3000000000,0
2019-02-01,01.4-XM,"XuÊt dïng 01 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB - BV Xuyªn ¸ Cñ Chi",1521,,882000,0
2019-02-01,03-BN/AG,ChuyÓn tiÒn cho Cty CP ®Çu t­ BV Xuyªn ¸ m­în t¹m,1121,,300000000,0
2019-02-02,02.7-XM,"XuÊt dïng 02 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB - BV Xuyªn ¸ Cñ Chi",1521,,1764000,0
2019-02-11,11.3-XM,"XuÊt dïng 01 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB - BV Xuyªn ¸ Cñ Chi",1521,,882000,0
2019-02-14,14-BN/AG,ChuyÓn tiÒn cho Cty CP ®Çu t­ BV Xuyªn ¸ m­în t¹m,1121,,2000000000,0
2019-02-16,16.3-XM,"XuÊt dïng 01 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm B - BV Xuyªn ¸ Cñ Chi",1521,,882000,0
2019-02-16,16.4-XM,"XuÊt dïng 01 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB - BV Xuyªn ¸ Cñ Chi",1521,,882000,0
2019-02-16,16.5-XM,"XuÊt dïng 02 ®¬n vÞ Khèi hång cÇu tõ 350 ml m¸u toµn phÇn, Nhãm A - BV Xuyªn ¸ Cñ Chi",1521,,1984000,0
2019-02-16,16.6-XM,"XuÊt dïng 02 ®¬n vÞ Khèi hång cÇu tõ 350 ml m¸u toµn phÇn, Nhãm B - BV Xuyªn ¸ Cñ Chi",1521,,1984000,0
2019-02-20,20.5-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm A - BV Xuyªn ¸ Cñ Chi",1521,,4410000,0
2019-02-20,20.6-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm B - BV Xuyªn ¸ Cñ Chi",1521,,4410000,0
2019-02-20,20.7-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O - BV Xuyªn ¸ Cñ Chi",1521,,4410000,0
2019-02-20,52-KTK,"Thu 8% BHXH T.01/2019 cña 05 NV (Ph¹m Trung Toµn, TrÇn Mü Dung, BiÖn Thanh Phong, TrÞnh Thanh R¨ng, Lª Thõa Minh Ánh)",3383,,2365045,0
2019-02-20,53-KTK,"Thu 1.5% BHYT T.01/2019 cña 05 NV (Ph¹m Trung Toµn, TrÇn Mü Dung, BiÖn Thanh Phong, TrÞnh Thanh R¨ng, Lª Thõa Minh Ánh)",3384,,445395,0
2019-02-20,54-KTK,"Thu 1% BHTN T.01/2019 cña 05 NV (Ph¹m Trung Toµn, TrÇn Mü Dung, BiÖn Thanh Phong, TrÞnh Thanh R¨ng, Lª Thõa Minh Ánh)",3386,,296930,0
2019-02-22,22.5-XM,"XuÊt dïng 03 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm B - BV Xuyªn ¸ Cñ Chi",1521,,2646000,0
2019-02-22,22.6-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O - BV Xuyªn ¸ Cñ Chi",1521,,4410000,0
2019-02-26,50-BN/AG,ChuyÓn tiÒn cho Cty CP ®Çu t­  BV Xuyªn ¸ m­în t¹m (TK 7341100121007),1121,,2000000000,0
2019-02-28,28.5-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm A - BV Xuyªn ¸ Cñ Chi",1521,,4410000,0
2019-02-28,28.6-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm B - BV Xuyªn ¸ Cñ Chi",1521,,4410000,0
2019-02-28,28.7-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O - BV Xuyªn ¸ Cñ Chi",1521,,4410000,0
2019-03-01,09-BN/AG,ChuyÓn tiÒn cho Cty CP ®Çu t­ BV Xuyªn ¸ m­în t¹m,1121,,4000000000,0
2019-03-02,02.1-XM,"XuÊt dïng 02 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB - BV Xuyªn ¸ Cñ Chi",1521,,1764000,0
2019-03-05,45-BN/AG,ChuyÓn tiÒn cho Cty CP ®Çu t­ BV Xuyªn ¸ m­în t¹m,1121,,1000000000,0
2019-03-06,89L-KTK,"Thu hoµn 8% BHXH T.01/2019 cña 05 NV (Ph¹m Trung Toµn, TrÇn Mü Dung, BiÖn Thanh Phong, TrÞnh Thanh R¨ng, Lª Thõa Minh Ánh)",3341,,0,2365045
2019-03-06,90L-KTK,"Thu hoµn 1.5% BHYT T.01/2019 cña 05 NV (Ph¹m Trung Toµn, TrÇn Mü Dung, BiÖn Thanh Phong, TrÞnh Thanh R¨ng, Lª Thõa Minh Ánh)",3341,,0,445395
2019-03-06,91L-KTK,"Thu hoµn 1% BHTN T.01/2019 cña 05 NV (Ph¹m Trung Toµn, TrÇn Mü Dung, BiÖn Thanh Phong, TrÞnh Thanh R¨ng, Lª Thõa Minh Ánh)",3341,,0,296930
2019-03-09,09.2-XM,"XuÊt dïng 04 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm B - BV Xuyªn ¸ Cñ Chi",1521,,3528000,0
2019-03-09,09.3-XM,"XuÊt dïng 02 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB - BV Xuyªn ¸ Cñ Chi",1521,,1764000,0
2019-03-11,63-BC/AG,NhËn gãp vèn tõ Cty CP §Çu t­ bÖnh viÖn Xuyªn ¸,1121,,0,5500000000
2019-03-14,45-BN/AG,ChuyÓn tiÒn cho Cty CP ®Çu t­ BV Xuyªn ¸ m­în t¹m,1121,,1000000000,0
2019-03-15,15.8-XM,"XuÊt dïng 02 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm AB - BV Xuyªn ¸ Cñ Chi",1521,,1764000,0
2019-03-18,18.4-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm A - BV Xuyªn ¸ Cñ Chi",1521,,4410000,0
2019-03-18,18.5-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm B - BV Xuyªn ¸ Cñ Chi",1521,,4410000,0
2019-03-18,18.6-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O - BV Xuyªn ¸ Cñ Chi",1521,,4410000,0
2019-03-26,101-BN/AG,ChuyÓn tiÒn cho Cty CP ®Çu t­ BV Xuyªn ¸ m­în t¹m,1121,,2000000000,0
2019-03-28,111-BN/AG,ChuyÓn tiÒn cho Cty CP ®Çu t­ BV Xuyªn ¸ m­în t¹m,1121,,1000000000,0
2019-04-05,19-BN/AG,ChuyÓn tiÒn cho Cty CP ®Çu t­ BV Xuyªn ¸ m­în t¹m,1121,,1500000000,0
2019-04-06,06.3-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm A - BV Xuyªn ¸ Cñ Chi",1521,,4410000,0
2019-04-06,06.4-XM,"XuÊt dïng 05 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm B - BV Xuyªn ¸ Cñ Chi",1521,,4410000,0
2019-04-06,06.5-XM,"XuÊt dïng 10 ®¬n vÞ Khèi hång cÇu tõ 250 ml m¸u toµn phÇn, Nhãm O - BV Xuyªn ¸ Cñ Chi",1521,,8820000,0
